fecha_actualizacion,id_eess,id_producto_bsa,saldo_octano,saldo_bsa,saldo_planta
2025-11-03 00:27:31,1724,3,35007.97,0.0,35007.97
2025-11-03 00:27:31,1724,7,16435.653,16905.76,26961.49
2025-11-03 00:27:31,1784,3,-281966.07,0.0,-281966.07
2025-11-03 00:27:31,1784,7,-1181648.096,12194.0,-1168249.6
2025-11-03 00:27:31,1824,3,-107016.08,0.0,-107016.08
2025-11-03 00:27:31,1824,7,-947789.092,10408.58,-938417.7
2025-11-03 00:27:31,1846,3,0.0,0.0,0.0
2025-11-03 00:27:31,1846,7,-261152.933,1626.64,-266664.643
2025-11-03 00:27:31,1924,3,-238425.88,0.0,-238425.88
2025-11-03 00:27:31,1924,7,-1145987.701,18083.0,-1112383.51
2025-11-03 00:27:31,1927,3,105327.8344,0.0,105327.8344
2025-11-03 00:27:31,1927,7,-2409962.8038,860.064,-2349141.7158
2025-11-03 00:27:31,1928,3,-13938.851,0.0,-13938.851
2025-11-03 00:27:31,1928,7,-38512.625,1304.44,-26842.925
2025-11-03 00:27:31,1945,3,59701.0,0.0,59701.0
2025-11-03 00:27:31,1945,7,-169636.188,3856.34,-142646.88
2025-11-03 00:27:31,1964,2,1626663.6878,800.0,1626663.6878
2025-11-03 00:27:31,1964,3,41749.63,0.0,41749.63
2025-11-03 00:27:31,1964,7,2011001.937,4436.7,2011001.937
2025-11-03 00:27:31,1964,10,203413.3281,0.0,203413.3281
2025-11-03 00:27:31,1984,3,188.995,0.0,188.995
2025-11-03 00:27:31,1984,7,-2778.095,8959.324,-1152.159
2025-11-03 00:27:31,2190,3,-71257.26,0.0,-71252.23
2025-11-03 00:27:31,2190,7,-447582.871,377.0,-438779.09
2025-11-03 00:27:31,2204,3,-29202.836,0.0,-29202.836
2025-11-03 00:27:31,2204,7,-212656.334,19142.604,-200777.814
2025-11-03 00:27:31,2205,3,-37373.94,0.0,-37373.94
2025-11-03 00:27:31,2205,7,-167489.39,1513.234,-158251.729
2025-11-03 00:27:31,2207,3,-10398.41,0.0,-10398.41
2025-11-03 00:27:31,2207,7,-91436.659,19972.944,-80906.171
2025-11-03 00:27:31,2208,2,-181404.1852,1170.114,-181404.1852
2025-11-03 00:27:31,2208,3,-34037.689,0.0,-34037.689
2025-11-03 00:27:31,2208,7,143326.4689,30526.438,160529.4019
2025-11-03 00:27:31,2208,10,563963.1731,0.0,531698.2631
2025-11-03 00:27:31,2224,2,375267.684,89.017,375267.684
2025-11-03 00:27:31,2224,3,20266.0,0.0,20266.0
2025-11-03 00:27:31,2224,7,-87995.8449,7949.594,-71773.3999
2025-11-03 00:27:31,2224,10,30479.155,0.0,33830.916
2025-11-03 00:27:31,2228,3,7362.827,0.0,7362.827
2025-11-03 00:27:31,2228,7,377026.551,199.409,378540.072
2025-11-03 00:27:31,2228,8,23730.952,196.641,23730.952
2025-11-03 00:27:31,2230,3,2093.298,0.0,2093.298
2025-11-03 00:27:31,2230,7,-10796.132,0.312,-11185.175
2025-11-03 00:27:31,2250,2,89485.6609,184.617,89485.6609
2025-11-03 00:27:31,2250,3,-133.897,0.0,-133.897
2025-11-03 00:27:31,2250,7,-152120.369,9486.569,-152539.502
2025-11-03 00:27:31,2250,10,71856.6739,0.0,75171.7459
2025-11-03 00:27:31,2251,3,83547.9812,120.9925,92261.552
2025-11-03 00:27:31,2251,7,0.0,0.0,0.0
2025-11-03 00:27:31,2264,2,-137427.956,420.41,-137427.956
2025-11-03 00:27:31,2264,3,-29770.231,500.961,-29770.231
2025-11-03 00:27:31,2264,7,-242978.803,9495.646,-243025.071
2025-11-03 00:27:31,2264,10,-44048.248,0.0,-42652.35
2025-11-03 00:27:31,2284,3,34523.0,0.0,34523.0
2025-11-03 00:27:31,2284,7,-561934.026,817.553,-561934.026
2025-11-03 00:27:31,2291,2,-14097.0899,0.0124,-14097.2806
2025-11-03 00:27:31,2291,3,17747.6197,0.0,17747.6197
2025-11-03 00:27:31,2291,7,-96518.7182,59.7054,-99179.5054
2025-11-03 00:27:31,2295,3,8813.4578,0.0,8813.4578
