fecha_actualizacion,id_eess,id_producto_bsa,saldo_octano,saldo_bsa,saldo_planta
2025-07-28 00:43:53,1724,3,35007.97,0.0,35007.97
2025-07-28 00:43:53,1724,7,56267.181,3.16,66793.018
2025-07-28 00:43:53,1724,8,3967.725,4200.12,3967.725
2025-07-28 00:43:53,1805,3,-25549.38,0.0,-25549.38
2025-07-28 00:43:53,1805,7,-229008.076,4059.99,-216671.11
2025-07-28 00:43:53,1805,8,-91796.89,3855.0,-92147.23
2025-07-28 00:43:53,1805,9,0.0,0.0,0.0
2025-07-28 00:43:53,1844,3,-16368.96,0.0,-16368.96
2025-07-28 00:43:53,1844,7,-76694.029,1558.98,-67518.91
2025-07-28 00:43:53,1844,8,-61806.99,3036.0,-61891.08
2025-07-28 00:43:53,1845,8,-47548.06,7465.0,-47548.06
2025-07-28 00:43:53,1846,3,0.0,0.0,0.0
2025-07-28 00:43:53,1846,7,-64396.203,3659.34,-69907.913
2025-07-28 00:43:53,1887,8,-104689.443,9131.205,-104689.443
2025-07-28 00:43:53,1924,3,-71748.75,0.0,-71748.75
2025-07-28 00:43:53,1924,7,-349176.741,456.54,-315572.55
2025-07-28 00:43:53,1924,8,-96117.86,9167.0,-96117.86
2025-07-28 00:43:53,1926,8,6345.1085,6680.9743,6345.1085
2025-07-28 00:43:53,1928,2,20500.49,5075.71,30500.49
2025-07-28 00:43:53,1928,3,-13938.851,0.0,-13938.851
2025-07-28 00:43:53,1928,7,-32792.664,4828.488,-21122.964
2025-07-28 00:43:53,1928,10,-5992.48,0.0,33773.42
2025-07-28 00:43:53,1944,8,-5319.82,4210.0,-5319.82
2025-07-28 00:43:53,1945,3,-10299.0,0.0,-10299.0
2025-07-28 00:43:53,1945,7,-44264.113,123.549,-17274.805
2025-07-28 00:43:53,1945,8,45829.099,862.226,45829.099
2025-07-28 00:43:53,1945,9,0.0,0.0,0.0
2025-07-28 00:43:53,1964,3,41749.63,0.0,41749.63
2025-07-28 00:43:53,1964,7,1239322.103,8870.19,1239322.103
2025-07-28 00:43:53,2192,2,23625.7465,3584.5807,23625.7465
2025-07-28 00:43:53,2192,10,-11052.0759,0.0,-5726.6642
2025-07-28 00:43:53,2193,3,-130446.37,0.0,-130446.37
2025-07-28 00:43:53,2193,7,-276080.095,3090.22,-253444.46
2025-07-28 00:43:53,2204,3,-29202.836,0.0,-29202.836
2025-07-28 00:43:53,2204,7,-146962.631,4236.35,-135084.111
2025-07-28 00:43:53,2207,3,-10398.41,0.0,-10398.41
2025-07-28 00:43:53,2207,7,-63804.311,993.636,-53273.823
2025-07-28 00:43:53,2208,2,-199693.3404,0.0,-199693.3404
2025-07-28 00:43:53,2208,3,-34037.689,0.0,-34037.689
2025-07-28 00:43:53,2208,7,272740.332,192.0,289943.265
2025-07-28 00:43:53,2208,8,6366.76,6447.58,6366.76
2025-07-28 00:43:53,2208,10,534850.0931,53.92,502585.1831
2025-07-28 00:43:53,2228,3,7362.827,0.0,7362.827
2025-07-28 00:43:53,2228,7,302297.111,144.189,303810.632
2025-07-28 00:43:53,2228,8,21808.222,9544.546,21808.222
2025-07-28 00:43:53,2251,2,57867.2824,406.2052,62469.1644
2025-07-28 00:43:53,2251,3,22391.0386,93.9164,31104.6094
2025-07-28 00:43:53,2251,7,0.0,0.0,0.0
2025-07-28 00:43:53,2264,2,-64890.77,420.41,-64890.77
2025-07-28 00:43:53,2264,3,-29806.382,0.0,-29806.382
2025-07-28 00:43:53,2264,7,-89808.16,624.09,-89854.428
2025-07-28 00:43:53,2264,10,-44048.248,0.0,-42652.35
2025-07-28 00:43:53,2291,2,44989.8359,765.9441,44989.6452
2025-07-28 00:43:53,2291,3,17747.6197,0.0,17747.6197
2025-07-28 00:43:53,2291,7,-47860.4576,899.2192,-50521.2448
2025-07-28 00:43:53,2292,8,-36426.88,7456.25,-36426.88
2025-07-28 00:43:53,2295,3,8813.4578,0.0,8813.4578
2025-07-28 00:43:53,2295,7,21067.3038,145.2503,30914.1585
2025-07-28 00:43:53,2297,2,-101651.4674,455.39,-68377.8405
2025-07-28 00:43:53,2304,3,-6051.6332,0.0,-6051.6332
2025-07-28 00:43:53,2304,7,19508.5966,727.2004,20025.1139
2025-07-28 00:43:53,2305,2,81855.7933,4574.6779,78515.0089
2025-07-28 00:43:53,2305,3,0.0,0.0,0.0
2025-07-28 00:43:53,2305,7,6789.2126,4727.6419,10042.9546
2025-07-28 00:43:53,2305,8,14242.2867,15519.0067,15542.9847
2025-07-28 00:43:53,2306,3,207100.8662,0.0,207100.8662
2025-07-28 00:43:53,2306,7,373584.6307,40715.6787,374537.2698
2025-07-28 00:43:53,2307,2,237922.4122,48.8678,272393.2292
2025-07-28 00:43:53,2307,3,-35601.6255,0.0,-35601.6255
2025-07-28 00:43:53,2307,7,-39195.7277,12.9242,-62216.0058
2025-07-28 00:43:53,2308,2,757982.5997,1751.5167,768647.0712
2025-07-28 00:43:53,2308,3,-44724.3872,0.0,-44724.3872
2025-07-28 00:43:53,2308,7,-412199.0788,1168.7745,-422691.0244
2025-07-28 00:43:53,2317,2,41029.4535,4562.4048,44972.491
2025-07-28 00:43:53,2317,3,21196.2868,0.0,21196.2868
2025-07-28 00:43:53,2317,7,21563.7067,6231.4612,23481.2723
2025-07-28 00:43:53,2326,2,32356.165,65.468,32356.165
2025-07-28 00:43:53,2326,10,188879.233,0.0,189920.844
2025-07-28 00:43:53,2329,8,-32875.838,3938.471,-32875.838
2025-07-28 00:43:53,2332,2,-613994.883,600.0,-613994.883
2025-07-28 00:43:53,2332,10,76610.2,0.0,51297.59
